0,0,0
0,0,0
0,0,0
1,-0.0678555239795603,-0.061938791938721
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,-0.370313178214085,-0.102208981281215
0,0,0
0,0,0
