0,0,0
0,0,0
1,-0.167546181522303,-0.135691895689271
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,-0.291394392495736,-0.295200158579779
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
